data_publicacao,ativo,categoria,fonte_coleta,termo_busca,titulo,resumo,url,dominio,idioma,hash_titulo
2024-01-31 23:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,PPSA inicia processo para venda de 3ª carga de 500 mil barris de petróleo do campo de Sépia,PPSA inicia processo para venda de 3ª carga de 500 mil barris de petróleo do campo de Sépia,"https://www.terra.com.br/economia/ppsa-inicia-processo-para-venda-de-3-carga-de-500-mil-barris-de-petroleo-do-campo-de-sepia,e531a1cd1040e0a8a73631f40f12c2e9nxbpd8uo.html",terra.com.br,Portuguese,c04773c2981061155a431d4112eb617869cf8326fc683d8d818bd6559ba0844a
2024-01-31 23:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Petrobras recebe R$1 , 8 bi à vista referente a compensao por Sépia e Atapu","Petrobras recebe R$1 , 8 bi à vista referente a compensao por Sépia e Atapu","https://www.terra.com.br/economia/petrobras-recebe-r18-bi-a-vista-referente-a-compensacao-por-sepia-e-atapu,188a3da78cbb8d00d3ad885b083e9a8f0sqgkbgj.html",terra.com.br,Portuguese,935976e198577cc3d5dba5e11f7e61468eca0b5440748a53ab2d3b47703f6667
2024-01-31 23:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Ibovespa tem alta com disparada de Arezzo e Grupo Soma,Ibovespa tem alta com disparada de Arezzo e Grupo Soma,https://diariodocomercio.com.br/economia/ibovespa-alta-arezzo-grupo-soma/,diariodocomercio.com.br,Portuguese,350559ad9972afce0b9a064081de894ea54b71d3fecd9de5005417c76ebc69db
2024-01-31 23:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa fecha em alta de 0 , 28 %, aos 127 mil pontos , após Fed ; Grupo Soma ( SOMA3 ) e Arezzo ( ARZZ3 ) disparam com possível fusão","Ibovespa fecha em alta de 0 , 28 %, aos 127 mil pontos , após Fed ; Grupo Soma ( SOMA3 ) e Arezzo ( ARZZ3 ) disparam com possível fusão","https://www.terra.com.br/economia/ibovespa-fecha-em-alta-de-028-aos-127-mil-pontos-apos-fed-grupo-soma-soma3-e-arezzo-arzz3-disparam-com-possivel-fusao,920df8e93356dffa705d50fcc94f4567y3x3p4pm.html",terra.com.br,Portuguese,dab5c5c58d5fcc8898c5087ff9556ac0ad95154498e828dc1ec89b4329e6889c
2024-01-31 23:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa fecha em alta , mas Fed reduz fôlego em sessão com disparada de Arezzo e Grupo Soma","Ibovespa fecha em alta , mas Fed reduz fôlego em sessão com disparada de Arezzo e Grupo Soma","https://www.terra.com.br/economia/ibovespa-fecha-em-alta-mas-fed-reduz-folego-em-sessao-com-disparada-de-arezzo-e-grupo-soma,68ed2e564218a3fce4ca48a94294789e7b617y1m.html",terra.com.br,Portuguese,b74b28407965cc1fb7dd615d62c553d1e340c3d9c3ef3553f98d9592fdbe4553
2024-01-31 22:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa sobe 0 , 28 %, a 127 , 7 mil , mas tem pior perda para janeiro desde 2016 - 31 / 01 / 2024","Ibovespa sobe 0 , 28 %, a 127 , 7 mil , mas tem pior perda para janeiro desde 2016 - 31 / 01 / 2024",https://www.dgabc.com.br/Noticia/4098823/ibovespa-sobe-0-28-a-127-7-mil-mas-tem-pior-perda-para-janeiro-desde-2016,dgabc.com.br,Portuguese,ef0f201bb004277bace74bb26cd069085b405e2d9678a19404ecf550b2a4eb73
2024-01-31 22:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Ibovespa sobe 0 , 28 %, a 127 , 7 mil , mas tem pior perda para janeiro desde 2016","Ibovespa sobe 0 , 28 %, a 127 , 7 mil , mas tem pior perda para janeiro desde 2016",https://www.bemparana.com.br/noticias/economia/ibovespa-sobe-028-a-1277-mil-mas-tem-pior-perda-para-janeiro-desde-2016/,bemparana.com.br,Portuguese,38a963f9574ad695524e9ceb0cf63aae24f40d51eafe43fdb1e9066aac7f103a
2024-01-31 22:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Petrobras encerra nesta quarta inscries para concurso público com 6 . 412 vagas,Petrobras encerra nesta quarta inscries para concurso público com 6 . 412 vagas,https://www.bonde.com.br/bondenews/petrobras-encerra-nesta-quarta-inscricoes-para-concurso-publico-com-6412-vagas,bonde.com.br,Portuguese,188e0f42f64b4edede01835d552c5a15257383a592454a10c7c29349ef0d1220
2024-01-31 21:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Lula diz que crime organizado está no Judiciário , | Rany Veloso","Lula diz que crime organizado está no Judiciário , | Rany Veloso",https://www.meionorte.com/colunas/diretodebrasilia/lula-diz-que-crime-organizado-esta-na-imprensa-politica-judiciario-365987,meionorte.com,Portuguese,58e86f165451d24962b254f33b5a44e090318e7bf300ba2eb0204712927290cb
2024-01-31 21:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Barbatuques estreia tour no Recife neste final de semana,Barbatuques estreia tour no Recife neste final de semana,https://www.pernambuco.com/noticia/divirtase/2024/01/barbatuques-estreia-tour-por-recife-neste-final-de-semana.html,pernambuco.com,Portuguese,e50e17b8fcc87f8b55177904124142062ae539b3e71321a9b3e5e4d1cf4862e2
2024-01-31 20:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Sergipe será homenageado no Carnaval de São Paulo – NE Notícias,Sergipe será homenageado no Carnaval de São Paulo – NE Notícias,https://www.nenoticias.com.br/sergipe-sera-homenageado-no-carnaval-de-sao-paulo/,nenoticias.com.br,Portuguese,a5439ccf9a741f8ce1166ea15a818bd93ea9764ba194d741cc087b8f2c0426de
2024-01-31 20:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"ICMS da gasolina , diesel e gás de cozinha vai subir no Paraná a partir desta quinta ( 1º ); veja valores","ICMS da gasolina , diesel e gás de cozinha vai subir no Paraná a partir desta quinta ( 1º ); veja valores",https://g1.globo.com/pr/parana/economia/noticia/2024/01/31/icms-da-gasolina-diesel-e-gas-de-cozinha-vai-subir-no-parana-a-partir-desta-quinta-1o-veja-valores.ghtml,g1.globo.com,Portuguese,8ffbdeb12f3ab2e7724def05f372b3f202f53de7104c7f0e2dc1e777e184762f
2024-01-31 20:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Crime organizado virou indústria multinacional e está presente no futebol e na política , diz Lula","Crime organizado virou indústria multinacional e está presente no futebol e na política , diz Lula",https://noticias.r7.com/brasilia/crime-organizado-virou-industria-multinacional-e-esta-presente-no-futebol-e-na-politica-diz-lula-31012024,noticias.r7.com,Portuguese,f01302bc522a80f6ca890cffeb6f3be8bfd87cc86f512c5b3d594c3b67a12f73
2024-01-31 20:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,PETROBRÁS REALIZA EVENTO EM NOVA IORQUE PARA SE APROXIMAR DE INVESTIDORES INTERNACIONAIS E MOSTRAR SEUS PLANOS PARA O FUTURO,PETROBRÁS REALIZA EVENTO EM NOVA IORQUE PARA SE APROXIMAR DE INVESTIDORES INTERNACIONAIS E MOSTRAR SEUS PLANOS PARA O FUTURO,https://petronoticias.com.br/petrobras-destaca-foco-em-transicao-energetica-e-em-ativos-rentaveis-durante-imersao-com-investidores-em-nova-iorque/,petronoticias.com.br,Portuguese,11d515c1413a3b6ced8c1b68a94d80b34d46d0eab747cdb36d508da99880d3db
2024-01-31 19:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Lula critica política dos EUA contra narcotráfico,Lula critica política dos EUA contra narcotráfico,"https://www.terra.com.br/noticias/mundo/lula-critica-politica-dos-eua-contra-narcotrafico,878c51997722895dec1c691e490f2c9dlqsk9aau.html",terra.com.br,Portuguese,560ff0acb34f1b80235e35cd9e572cd75884fb2cdf9c8eb6b9683de864275a6e
2024-01-31 19:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Sergipe será homenageado no Carnaval 2024 de SP,Sergipe será homenageado no Carnaval 2024 de SP,https://www.faxaju.com.br/noticias/sergipe-sera-homenageado-no-carnaval-2024-de-sao-paulo/,faxaju.com.br,Portuguese,4ec71d2959e3c1a41f68c4a730c5f9565b302d1c59213ad212d40d1d480f66c1
2024-01-31 18:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Lula promete  jogar pesado  contra crime organizado,Lula promete  jogar pesado  contra crime organizado,https://www.correiobraziliense.com.br/politica/2024/01/6795636-lula-promete-jogar-pesado-contra-crime-organizado.html,correiobraziliense.com.br,Portuguese,71f1ff5e702e0c3954f53cf01cc4fbc3360cd2d2873006f4d3d736484c75aa60
2024-01-31 17:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Petrobras não dará nenhum salto no escuro em energia renovável , diz Prates","Petrobras não dará nenhum salto no escuro em energia renovável , diz Prates",https://tribunadonorte.com.br/economia/petrobras-nao-dara-nenhum-salto-no-escuro-em-energia-renovavel-diz-prates/,tribunadonorte.com.br,Portuguese,f6360459a9c9911eea0d6f8cfd97248d4e18bc41b01c09714bf6ba5638576cde
2024-01-31 17:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Petrobras ( PETR4 ) não dará nenhum salto no escuro em energia renovável , diz Prates","Petrobras ( PETR4 ) não dará nenhum salto no escuro em energia renovável , diz Prates",https://www.infomoney.com.br/mercados/petrobras-petr4-nao-dara-nenhum-salto-no-escuro-em-energia-renovavel-diz-prates/,infomoney.com.br,Portuguese,b201f1abf76bbebeca4e58ef968d2d30f223aa5eb540e1336abec7ba28f52a33
2024-01-31 17:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Concurso da Petrobras com 6 . 412 vagas tem inscries encerradas hoje ; saiba mais,Concurso da Petrobras com 6 . 412 vagas tem inscries encerradas hoje ; saiba mais,https://www.otempo.com.br/economia/concurso-da-petrobras-com-6-412-vagas-tem-inscricoes-encerradas-hoje-saiba-mais-1.3322025,otempo.com.br,Portuguese,68bf5e40009a8a2ed7ae66fc402c298d730fe5a6fcc87554205727f7fd62b3ce
2024-01-31 16:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Lula diz que países ricos têm que ajudar no combate ao tráfico internacional e promete  jogar pesado  contra crime organizado,Lula diz que países ricos têm que ajudar no combate ao tráfico internacional e promete  jogar pesado  contra crime organizado,https://www.brasil247.com/brasil/lula-diz-que-paises-ricos-tem-que-ajudar-no-combate-ao-trafico-internacional-e-promete-jogar-pesado-contra-crime-organizado,brasil247.com,Portuguese,5b063d036257dd28b53fdda13ac591713319eb424880a99264248d530502878b
2024-01-31 16:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Inscries para concurso da Petrobras com 6 , 4 mil vagas se encerram nesta quarta","Inscries para concurso da Petrobras com 6 , 4 mil vagas se encerram nesta quarta",https://www.opovo.com.br/noticias/economia/2024/01/31/inscricoes-para-concurso-da-petrobras-com-64-mil-vagas-se-encerram-nesta-quarta.html,opovo.com.br,Portuguese,e4b801115c50d85ca4af8303f4e605c69d2191390fb65085f0d29973cf0ecde2
2024-01-31 15:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Lula diz que países ricos têm de cuidar de usuários de drogas e promete  jogar pesado  contra crime organizado,Lula diz que países ricos têm de cuidar de usuários de drogas e promete  jogar pesado  contra crime organizado,https://economia.uol.com.br/noticias/reuters/2024/01/31/lula-diz-que-paises-ricos-tem-de-cuidar-de-usuarios-de-drogas-e-promete-jogar-pesado-contra-crime-organizado.htm,economia.uol.com.br,Portuguese,998b8a25120f6a8c5366599faeb2d336b86744a376274236154d9f338022d18d
2024-01-31 11:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Ibama prevê impacto ambiental em nível máximo em explorao de petróleo na Foz do Amazonas,Ibama prevê impacto ambiental em nível máximo em explorao de petróleo na Foz do Amazonas,https://jornaldebrasilia.com.br/noticias/brasil/ibama-preve-impacto-ambiental-em-nivel-maximo-em-exploracao-de-petroleo-na-foz-do-amazonas/,jornaldebrasilia.com.br,Portuguese,3f30c7733db97fdd5cd56c4617ab2b8c28e932b94bb01582c2e4b41b0f984d7f
2024-01-31 05:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Alta na percepo de corrupo traz custo ao Brasil,Alta na percepo de corrupo traz custo ao Brasil,https://oglobo.globo.com/opiniao/editorial/coluna/2024/01/alta-na-percepcao-de-corrupcao-traz-custo-ao-brasil.ghtml,oglobo.globo.com,Portuguese,a65234cebc46caf6acee79af7a93b2fd335a179b9a7e48f634a9d16b04683eea
2024-01-31 04:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Editorial : A  má vontade  do petismo com o combate à corrupo,Editorial : A  má vontade  do petismo com o combate à corrupo,https://www.gazetadopovo.com.br/opiniao/editoriais/petismo-combate-corrupcao-transparencia-internacional/,gazetadopovo.com.br,Portuguese,5e55610362397b1b0f13206e988dfa1353266b9c8c8931e2950e2f47b40c1001
2024-01-31 04:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Na véspera do Copom e do Fed , Ibovespa cai 0 , 86 %, aos 127 , 4 mil pontos","Na véspera do Copom e do Fed , Ibovespa cai 0 , 86 %, aos 127 , 4 mil pontos",https://www.jornaldocomercio.com/economia/2024/01/1141153-na-vespera-do-copom-e-do-fed-ibovespa-cai-086-aos-1274-mil-pontos.html,jornaldocomercio.com,Portuguese,30c8b01835abddcd1f86de8e84756537727b869bf378638d4c5e80e7efd6c615
2024-01-31 03:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Seis vezes em que o governo Lula usou a comunicao pública para fazer política,Seis vezes em que o governo Lula usou a comunicao pública para fazer política,https://www.estadao.com.br/politica/governo-lula-ironias-secretaria-comunicacao-presidencia-secom-politica-ironias-toc-toc-carlos-bolsonaro-policia-federal-deboche-nprp/,estadao.com.br,Portuguese,cb5db3971ce4549a69d277fca0ddda7c6e9e720ce323595420ade2d409938d71
2024-01-31 03:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Repar bate recordes de produo de diesel , gasolina e asfalto","Repar bate recordes de produo de diesel , gasolina e asfalto",https://www.bemparana.com.br/noticias/economia/repar-bate-recordes-de-producao-de-diesel-gasolina-e-asfalto/,bemparana.com.br,Portuguese,551d173010069c8b59cb46e3dbb9f6fcae781fb8edc0f0de42a0ed2d0eddefa5
2024-01-31 00:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Brasil e Bolívia farão estudos para construo de potenciais fábricas de fertilizantes,Brasil e Bolívia farão estudos para construo de potenciais fábricas de fertilizantes,"https://www.terra.com.br/noticias/brasil/brasil-e-bolivia-farao-estudos-para-construcao-de-potenciais-fabricas-de-fertilizantes,b3a9ce200c1cdafadcb721d7b7afc039iuc5j5fq.html",terra.com.br,Portuguese,31df6ec6bedfce59168ace58168c71a70b7845fb577ba47f69a1e5d9d2238fff
2024-01-31 00:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Gol  afunda  26 , 97 % em seu último dia na bolsa de valores brasileira","Gol  afunda  26 , 97 % em seu último dia na bolsa de valores brasileira","https://www.terra.com.br/economia/gol-afunda-2697-em-seu-ultimo-dia-na-bolsa-de-valores-brasileira,93380d737f544b48740760144a428a5crvjgo8ic.html",terra.com.br,Portuguese,d219fce96119ad874d0ef0948d56131344b25bf2ae64090662ae53cd23c5ecff
2024-01-31 00:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,ltima chance : inscries para o concurso Petrobras encerram nesta quarta - feira,ltima chance : inscries para o concurso Petrobras encerram nesta quarta - feira,https://oestadoacre.com/2024/01/30/ultima-chance-inscricoes-para-o-concurso-petrobras-encerram-nesta-quarta-feira/,oestadoacre.com,Portuguese,cdc5a5d126ee9e21e7a6785a4875cc1db81f40fbf061b737ab3cdf40c3da3275
2024-01-31 00:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,SERGIPE REGISTRA O MAIOR EMBARQUE DE PETRÓLEO DA HISTÓRIA DO TECARMO ; PRODUO AUMENTA EM MAIS DE 100 %,SERGIPE REGISTRA O MAIOR EMBARQUE DE PETRÓLEO DA HISTÓRIA DO TECARMO ; PRODUO AUMENTA EM MAIS DE 100 %,https://www.faxaju.com.br/economia/sergipe-registra-o-maior-embarque-de-petroleo-da-historia-do-tecarmo-producao-aumenta-em-mais-de-100/,faxaju.com.br,Portuguese,a5a8e2d9ec85782f46fd3882b7359fea8ce285ae74390de3ecdd713d47975091
2024-01-30 23:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,O Instituto Onda Azul realiza evento de apoio a mulheres da pesca artesanal em Cabo Frio,O Instituto Onda Azul realiza evento de apoio a mulheres da pesca artesanal em Cabo Frio,https://www.folhanit.com.br/?p=9970,folhanit.com.br,Portuguese,3c5e9b2bbebe841ccfc376a5e0f2b4a488aaa0173ae58724fdd55009086c0fae
2024-01-30 23:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Gleisi e CGU criticam relatório da Transparência Internacional,Gleisi e CGU criticam relatório da Transparência Internacional,https://www.redebrasilatual.com.br/politica/gleisi-e-cgu-criticam-relatorio-da-transparencia-internacional-sobre-corrupcao-termometro-desregulado/,redebrasilatual.com.br,Portuguese,45c9c0cba949ab539a7496a5d29f0568fc7a04c2ed2ebc7eb4698d81ef2bddd6
2024-01-30 23:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Concurso da Petrobras encerra inscries nesta quarta , 31","Concurso da Petrobras encerra inscries nesta quarta , 31",https://www.jornalfolhadoestado.com/concurso-e-emprego/concurso-da-petrobras-encerra-inscricoes-nesta-quarta-feira,jornalfolhadoestado.com,Portuguese,8d941ef44faf7c631054b3f3a2019e15adbda2145f45f29ce987af34f3262348
2024-01-30 23:00:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Concurso da Petrobras encerra inscries nesta quarta - feira,Concurso da Petrobras encerra inscries nesta quarta - feira,https://www.novoeste.com/noticias/69532/concurso-da-petrobras-encerra-inscricoes-nesta-quarta-feira,novoeste.com,Portuguese,9f4c6ca729cbe5fb45d49da104c647ec21389146b7986548ee7b920da2a61c0b
2024-01-30 22:45:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Inscries para concurso da Petrobras encerram nesta quarta,Inscries para concurso da Petrobras encerram nesta quarta,https://www.folhavitoria.com.br/trabalho/noticia/01/2024/inscricoes-para-concurso-da-petrobras-encerra-nesta-quarta-feira,folhavitoria.com.br,Portuguese,783f438abb9061d3dcedb3068d74862c9e7672b08a460336c2087df1da4149a3
2024-01-30 22:30:00,PETR4,CAT1_Empresa,GDELT,Petrobras,Transparência Internacional é o lobo que acredita ter autoridade para definir como o galinheiro deve ser protegido - Joaquim de Carvalho,Transparência Internacional é o lobo que acredita ter autoridade para definir como o galinheiro deve ser protegido - Joaquim de Carvalho,https://www.brasil247.com:443/blog/transparencia-internacional-e-o-lobo-que-acredita-ter-autoridade-para-definir-como-o-galinheiro-deve-ser-protegido,brasil247.com,Portuguese,d48637637ab6a2167e44db3fd122fc54476dc8227ab7627d317df9d1dc9e8fb8
2024-01-30 22:15:00,PETR4,CAT1_Empresa,GDELT,Petrobras,"Na véspera do Copom e do Fed , Ibovespa cai 0 , 86 %, aos 127 , 4 mil pontos - 30 / 01 / 2024","Na véspera do Copom e do Fed , Ibovespa cai 0 , 86 %, aos 127 , 4 mil pontos - 30 / 01 / 2024",https://www.dgabc.com.br/Noticia/4098621/na-vespera-do-copom-e-do-fed-ibovespa-cai-0-86-aos-127-4-mil-pontos,dgabc.com.br,Portuguese,b409212d4db96ae15c3f797f476e722c13857fe28851c996ab2fff6be2fb1634
