Ticker,Data,Categoria,Assunto,sigma_est,CAR[0],ABS[0],"CAR[0,+1]","ABS[0,+1]","CAR[-1,+1]","ABS[-1,+1]","CAR[0,+5]","ABS[0,+5]",CAR_padronizado
CSNA3,2018-01-10,Comunicado ao Mercado,Notícia divulgada na mídia,0.020970403096571333,0.025998566951152068,0.025998566951152068,0.049792179912753275,0.024896089956376637,0.0949567468412898,0.031652248947096596,0.010009672406929182,0.020570930959512884,1.678956189074163
PETR4,2018-01-12,Comunicado ao Mercado,S&ampP Global Ratings mantém classificação de risco da Petrobras,0.013902975745302389,0.0025079030181211492,0.0025079030181211492,-0.001663423848093256,0.0033396149421677773,0.005417812532288603,0.004586822088239138,0.023791431826654573,0.007765324488718233,-0.084601908578571
VALE3,2018-01-12,Comunicado ao Mercado,Vale realiza reunião APIMEC - São Paulo,0.014188558184893502,0.005660853182326521,0.005660853182326521,-0.0014057058355370546,0.006363706100095048,0.0032610771998552203,0.005798065078527457,-0.03401263703449171,0.008616127042811752,-0.07005533019697828
B3SA3,2018-01-12,Comunicado ao Mercado,Destaques operacionais de dezembro de 2017,0.00999896707462175,-0.004329355935157044,0.004329355935157044,-0.005867464278160088,0.002933732139080044,-0.003879616594388307,0.0026184373206439566,0.027584668258530357,0.009176569498272587,-0.41493523765941376
OIBR3,2018-01-15,Comunicado ao Mercado,Decisão da Anatel sobre Conselho de Administração Transitório,0.04399983860400708,-0.012737381581060053,0.012737381581060053,0.02304404117379679,0.02425940216795845,0.006185380060405893,0.0217924884831026,0.12942492975504005,0.02581661548619336,0.37033312614128006
PETR4,2018-01-15,Fato Relevante,"Petrobras e Total concluem a cessão de direitos das concessões de Lapa e Iara, como parte de sua Aliança Estratégica",0.013869175064689964,-0.004277342058171029,0.004277342058171029,0.010894342138456638,0.009724513127399349,0.01335634443416565,0.007303676183502569,0.02438326278102827,0.007932888007675741,0.5554377363280653
VALE3,2018-01-15,Comunicado ao Mercado,Vale informa data prevista para a Assembleia Geral Ordinária,0.01422200507065269,-0.0071535036653821195,0.0071535036653821195,-0.03584662305564309,0.017923311527821544,-0.030340675207573786,0.013784190301237462,-0.05132782563427059,0.009636759974442452,-1.7822655890896824
RENT3,2018-01-15,Comunicado ao Mercado,S&ampP reafirma ratings da Localiza: 'AAA' em escala nacional e 'BB+' escala global,0.014886526162917942,0.02729280841232614,0.02729280841232614,0.044615662156441076,0.022307831078220538,0.025346557589882267,0.021294922240999964,0.009826831780312205,0.0186420926949919,2.119234327249098
MULT3,2018-01-15,Comunicado ao Mercado,Prévia Operacional 2017,0.012310548477010784,0.01198140557063537,0.01198140557063537,-0.01780697144145917,0.020884891291364956,-0.020979758200355317,0.014980856447208686,-0.006048266390956532,0.01586639531829493,-1.0228163499103808
ENGI11,2018-01-16,Fato Relevante,Resultado do Leilão da Oferta Pública para Aquisição de Ações da Energisa Mato Grosso,0.013348814381593353,0.011013656997750247,0.011013656997750247,0.003398688673700646,0.009314312660899923,-0.0014162846688267512,0.00781453288810908,0.08772599608736643,0.017159322122577605,0.18003365239908167
SBSP3,2018-01-16,Fato Relevante,Segunda Revisão Tarifária Ordinária - Etapa Final,0.015471447382743747,0.005576307118885366,0.005576307118885366,0.048110773488524425,0.024055386744262212,0.04669124320858426,0.01651010125615486,0.03129122786930446,0.011779836631058532,2.198854014124727
BEEF3,2018-01-16,Comunicado ao Mercado,Mudança na Diretoria Financeira,0.013472541459457189,-0.0007196253121569474,0.0007196253121569474,-0.0247622593657131,0.01238112968285655,-0.02523264998487135,0.00841088332829045,-0.028527185735654877,0.007949011123581333,-1.29964799645911
ENGI11,2018-01-16,Fato Relevante,Resultado do Leilão da Oferta Pública para Aquisição de Ações da Energisa Mato Grosso,0.013348814381593353,0.011013656997750247,0.011013656997750247,0.003398688673700646,0.009314312660899923,-0.0014162846688267512,0.00781453288810908,0.08772599608736643,0.017159322122577605,0.18003365239908167
PETR4,2018-01-16,Comunicado ao Mercado,Petrobras atinge recorde de produção no Brasil pelo quarto ano consecutivo,0.01386350094202297,0.015265483344228885,0.015265483344228885,0.03255062393706441,0.016275311968532206,0.02836181103050882,0.012246478947873332,0.03168854377144116,0.007661419537449207,1.6602420278980976
VALE3,2018-01-17,Comunicado ao Mercado,Apresentação APIMEC-SP 2018,0.013974784553141498,0.0038590026725829132,0.0038590026725829132,-0.0005390517461174374,0.004128528545641632,-0.029024638935324868,0.012247548093496896,-0.05800171682373923,0.010953287028150844,-0.027275350374142523
SLCE3,2018-01-17,Comunicado ao Mercado,Fim do Programa de Recompra de ações,0.017585464908418762,-0.009680426818771216,0.009680426818771216,-0.005820010580825707,0.006770421528358363,-0.004110984935909014,0.0050832895672111396,0.03939279238953976,0.013006098942434005,-0.23402104918529315
CYRE3,2018-01-17,Comunicado ao Mercado,Prévia Operacional 4T17,0.013979219687599223,-0.011548008902605973,0.011548008902605973,-0.01744850831155947,0.008724254155779735,-0.025276028637144288,0.008425342879048095,-0.03682098640709238,0.00709953718231788,-0.8825927930468375
CSNA3,2018-01-17,Comunicado ao Mercado,Notícia divulgada na mídia,0.020987483799762334,0.001285062413038468,0.001285062413038468,-0.024088093906856685,0.01332910936646681,-0.05301823658391609,0.01852945380333101,-0.0652373911745369,0.013764947942863565,-0.8115720164410372
KLBN11,2018-01-17,Comunicado ao Mercado,Conversão de debentures,0.015018058556580852,-0.036064792653016,0.036064792653016,0.0010213760699323143,0.03657548068798216,0.0018654415198166713,0.02466500894194956,-0.002497030788817592,0.021534575771231256,0.04809023366567779
PETR4,2018-01-18,Comunicado ao Mercado,Processo de Seleção do Diretor Executivo de Governança e Conformidade,0.013648148774920245,-0.004849427349356809,0.004849427349356809,-0.007620847953027806,0.003810423976513903,0.009003079868307794,0.008081591924787803,,,-0.3948340067833904
PETR4,2018-01-18,Fato Relevante,Aprovação da revisão da política de preços do GLP de uso residencial,0.013648148774920245,-0.004849427349356809,0.004849427349356809,-0.007620847953027806,0.003810423976513903,0.009003079868307794,0.008081591924787803,,,-0.3948340067833904
USIM5,2018-01-18,Fato Relevante,Pagamento integral das notas emitidas em 2008 (Bonds),0.0287555502625064,-0.015392857700558479,0.015392857700558479,0.018969579416163913,0.024877647408640437,-0.00845058517589091,0.02572515313644523,,,0.4664671035322103
BEEF3,2018-01-18,Comunicado ao Mercado,Renúncia de Conselheiro independente,0.013402904257294368,-0.005989343753272775,0.005989343753272775,0.0035592111033547584,0.007768949304950154,-0.01997774141778983,0.013024950377014967,,,0.18777589233966935
PETR4,2018-01-18,Comunicado ao Mercado,Notícia divulgada na mídia,0.013648148774920245,-0.004849427349356809,0.004849427349356809,-0.007620847953027806,0.003810423976513903,0.009003079868307794,0.008081591924787803,,,-0.3948340067833904
ABEV3,2018-01-18,Comunicado ao Mercado,"Conclusão da operação com a E. León Jimenes, S.A.",0.007686213849048771,-0.003862887312817042,0.003862887312817042,-0.0019608768923884273,0.0028824488666228283,-0.004409189513043207,0.0027377367846334786,,,-0.18039432351357973
SBSP3,2018-01-19,Fato Relevante,Arsesp divulga cronograma de eventos da etapa final da 2ª Revisão Tarifária Ordinária da Sabesp,0.015479815924976794,0.0027590639661005433,0.0027590639661005433,0.0014682093195160133,0.0020249593063425366,-0.01289415353635098,0.006137427156184021,,,0.06706673845881767
PETR4,2018-01-19,Comunicado ao Mercado,Tratativas para reorganização societária da Braskem,0.013534008938598538,-0.0025596510852040843,0.0025596510852040843,0.0010115111335700544,0.0030654066519891117,-0.0037284147732974428,0.0036235797369485734,,,0.05284807960730826
YDUQ3,2018-01-19,Comunicado ao Mercado,Apresentação Ensino a Distância,0.023268020564756763,-0.013469994512051171,0.013469994512051171,-0.04095569220299414,0.02047784610149707,-0.04636065439250507,0.015453551464168358,,,-1.2446287643733183
BBSE3,2018-01-19,Comunicado ao Mercado,Notícia divulgada na mídia,0.011169219622904101,0.0002744654903939878,0.0002744654903939878,-0.007959218506217596,0.004254074743502785,0.004279352917225155,0.006915573636816108,,,-0.5038863563172186
BRKM5,2018-01-19,Comunicado ao Mercado,Discussões para reorganização societária,0.020794010254992036,0.040796893390307565,0.040796893390307565,0.06099612381747521,0.030498061908737606,0.05411668613268619,0.022625187167421405,,,2.0741921470908458
BRKM5,2018-01-19,Comunicado ao Mercado,Notícia divulgada na mídia,0.020794010254992036,0.040796893390307565,0.040796893390307565,0.06099612381747521,0.030498061908737606,0.05411668613268619,0.022625187167421405,,,2.0741921470908458
ITUB4,2018-01-22,Comunicado ao Mercado,CONVITE PARA A TELECONFERÊNCIA SOBRE OS RESULTADOS DO 4º TRIMESTRE DE 2017,0.0059728173062027655,0.01905969467860287,0.01905969467860287,0.028712623846263066,0.014356311923131533,0.0338780081569046,0.011292669385634868,,,3.39921514195096
PETR4,2018-01-22,Comunicado ao Mercado,Fitch Ratings mantém classificação de risco da Petrobras,0.013517719922966387,0.0036014911328968707,0.0036014911328968707,0.006027086676269746,0.003013543338134873,0.0034694802343046495,0.002861564372744948,,,0.3152746087266321
BRKM5,2018-01-23,Comunicado ao Mercado,Respota a matéria publicada na Coluna do Broadcast - Oferta Secundária,0.020499740800748036,-0.023161160197653283,0.023161160197653283,-0.040313691438494795,0.020156845719247397,-0.019150036898995096,0.0204924486593315,,,-1.390558293780063
COGN3,2018-01-23,Comunicado ao Mercado,Apresentação para analistas e investidores,0.019977638094380048,-0.015242138321861345,0.015242138321861345,-0.050686799849168,0.025343399924584,-0.06348199659844565,0.021160665532815218,,,-1.7940549188382016
EGIE3,2018-01-23,Comunicado ao Mercado,Global 100 Most Sustainable,0.009878122908799188,-0.015731607697032142,0.015731607697032142,-0.012889969711939907,0.009286622841062188,-0.016756781500879406,0.007480019157021292,,,-0.9227041490324916
GGBR4,2018-01-23,Comunicado ao Mercado,Mudança de liderança na América do Norte,0.016423958768226065,-0.004751528116720182,0.004751528116720182,-0.017861729712338854,0.008930864856169427,-0.037406672649296833,0.012468890883098944,,,-0.7690076662729113
RENT3,2018-01-23,Comunicado ao Mercado,Resposta ao Ofício nº 015/2018-CVM- Solicitação de Esclarecimentos,0.01471206574127793,-0.030202596555770976,0.030202596555770976,0.010896342343319355,0.03565076772743066,-0.013582592572939998,0.031926823457040225,,,0.523711468979744
ENGI11,2018-01-23,Comunicado ao Mercado,"Boletim de Relações com Investidores, edição de janeiro de 2018",0.013717487715483973,0.009003857329125986,0.009003857329125986,0.020793437741847186,0.010396718870923593,0.030211395384586077,0.01007046512819536,,,1.0718566793279383
YDUQ3,2018-01-24,Comunicado ao Mercado,Apresentação Corporativa - Janeiro 2018,0.022645274134914094,-0.01661192288971347,0.01661192288971347,,,,,,,
PETR4,2018-01-25,Comunicado ao Mercado,Associação da Petrobras ao Oil and Gas Climate Initiative (OGCI),0.013604450518653945,,,,,,,,,
PETR4,2018-01-26,Comunicado ao Mercado,Petrobras anuncia precificação de título no mercado internacional,0.013669429183235627,,,,,,,,,
PETR4,2018-01-26,Comunicado ao Mercado,Resgate de Títulos com vencimento em 2019,0.013669429183235627,,,,,,,,,
BEEF3,2018-01-29,Comunicado ao Mercado,Eleição de Conselheiro Independente,0.013375284421210288,0.007260411285822375,0.007260411285822375,0.009080642896429991,0.0045403214482149954,,,0.03659725623249266,0.009098165789564086,0.48006337416023964
PETR4,2018-01-29,Fato Relevante,Adesão ao Programa de Parcelamento instituído pela Lei n.º 13.586/2017,0.01360627669653763,0.007819687495365431,0.007819687495365431,-0.00802663480692365,0.011833004898827257,,,0.006079414618679658,0.013032065083639544,-0.4171374747603047
SBSP3,2018-01-29,Comunicado ao Mercado,Apresentação para Audiência Pública da ARSESP,0.01532919403023519,0.016424952629965982,0.016424952629965982,0.027897926642578934,0.013948963321289467,,,-0.0181639211413508,0.012326629071084777,1.2868786885405321
SBSP3,2018-01-29,Comunicado ao Mercado,Apresentação de resultados do 3T17,0.01532919403023519,0.016424952629965982,0.016424952629965982,0.027897926642578934,0.013948963321289467,,,-0.0181639211413508,0.012326629071084777,1.2868786885405321
PETR4,2018-01-29,Fato Relevante,Reservas Provadas da Petrobras em 2017,0.01360627669653763,0.007819687495365431,0.007819687495365431,-0.00802663480692365,0.011833004898827257,,,0.006079414618679658,0.013032065083639544,-0.4171374747603047
PETR4,2018-01-29,Comunicado ao Mercado,Eleição do Diretor Executivo de Desenvolvimento da Produção &amp Tecnologia e do Diretor Executivo de Assuntos Corporativos,0.01360627669653763,0.007819687495365431,0.007819687495365431,-0.00802663480692365,0.011833004898827257,,,0.006079414618679658,0.013032065083639544,-0.4171374747603047
PETR4,2018-01-30,Comunicado ao Mercado,Pré-pagamento de dívida e desembolso da segunda parcela de financiamento com o China Development Bank,0.01330535886417594,-0.016069804110364485,0.016069804110364485,-0.01312671414194153,0.009506447039393719,-0.005446017035443175,0.0088978637284286,0.01285110748584967,0.014234928465516118,-0.6976127949059331
ENGI11,2018-01-30,Comunicado ao Mercado,Reajuste tarifário da Energisa Borborema,0.013609081570594775,0.002136013628855701,0.002136013628855701,0.01590812353772998,0.00795406176886499,0.019709038418689845,0.006569679472896615,0.038382562968530355,0.010274473622716647,0.8265614377525242
GGBR4,2018-01-31,Comunicado ao Mercado,Venda de Ativo,0.01596604148137669,-0.028362346022079495,0.028362346022079495,-0.021737755708477514,0.01749346816784074,-0.011855053087864272,0.014956546318764904,-0.021061748802700123,0.021025841113892673,-0.9627254499601651
SANB11,2018-01-31,Comunicado ao Mercado,Apresentação de Resultados 4T17,0.012213639477174056,-0.0007053638565198347,0.0007053638565198347,0.012165380078172638,0.006788053895606154,0.013361630203951324,0.004924119305663665,0.020960892230548537,0.007984822911623484,0.7043128106953058
PSSA3,2018-01-31,Fato Relevante,Aquisição de Ações de Emissão da Própria Companhia,0.016259888610888774,0.012739478967477926,0.012739478967477926,0.04450068396626218,0.02225034198313109,0.042199586755616136,0.015600593725636077,0.0325028060743361,0.02400555052739549,1.935236836672491
BBSE3,2018-02-01,Comunicado ao Mercado,Divulgação de Resultados e Período de Silêncio 4T17,0.010607593817709501,0.021506490567296904,0.021506490567296904,0.02720081120219718,0.01360040560109859,0.020901206903533535,0.01116680516695361,0.0048702727941367235,0.010499873540430334,1.8132178121995441
PETR4,2018-02-01,Comunicado ao Mercado,Conclusão da emissão de US$ 2 bilhões em títulos de dívida,0.013265911554526718,0.030571263139310086,0.030571263139310086,0.024941296870894195,0.01810061470386299,0.027753573515074136,0.013004502017301972,0.013211405441685302,0.013004468077148104,1.3294344739527626
BEEF3,2018-02-01,Comunicado ao Mercado,Eleição de Diretor Financeiro,0.013282651734936639,0.012926419153816898,0.012926419153816898,0.023642696322447844,0.011821348161223922,0.014676053058375717,0.010869779862173324,-0.023155824820660226,0.016051451136775422,1.2586275111892682
EGIE3,2018-02-01,Comunicado ao Mercado,"UHEs Jaguara e Miranda: características operacionais, comerciais e financeiras",0.009945505624469966,0.0010404772848312065,0.0010404772848312065,0.009767672937500124,0.004883836468750062,-0.006405162742059392,0.008646836205686547,0.008699753094022229,0.004050195149995439,0.6944632109528118
CSNA3,2018-02-01,Fato Relevante,Alongamento das Dívidas,0.020143663813290347,-0.0016846664900851231,0.0016846664900851231,0.006527172064888554,0.0049482525225294,0.01164448382990375,0.005004605603357999,0.011422201886721276,0.008792825209081897,0.2291245362230952
PETR4,2018-02-01,Comunicado ao Mercado,Notícia divulgada na mídia,0.013265911554526718,0.030571263139310086,0.030571263139310086,0.024941296870894195,0.01810061470386299,0.027753573515074136,0.013004502017301972,0.013211405441685302,0.013004468077148104,1.3294344739527626
CSNA3,2018-02-01,Comunicado ao Mercado,Oferta de Recompra,0.020143663813290347,-0.0016846664900851231,0.0016846664900851231,0.006527172064888554,0.0049482525225294,0.01164448382990375,0.005004605603357999,0.011422201886721276,0.008792825209081897,0.2291245362230952
BBDC4,2018-02-01,Comunicado ao Mercado,REPORT ON ECONOMIC AND FINANCIAL ANALYSIS,0.006265126398173544,-0.034793649790409414,0.034793649790409414,-0.04410178611512039,0.022050893057560195,-0.041218255544765825,0.01566177222849165,-0.02361038396660073,0.012987494628633292,-4.977500858327701
BBDC4,2018-02-01,Fato Relevante,Projeções de crescimento para o ano de 2018,0.006265126398173544,-0.034793649790409414,0.034793649790409414,-0.04410178611512039,0.022050893057560195,-0.041218255544765825,0.01566177222849165,-0.02361038396660073,0.012987494628633292,-4.977500858327701
VALE3,2018-02-02,Comunicado ao Mercado,Vale informa datas de divulgação do desempenho do quarto trimestre de 2017,0.01375516827444709,-0.008853237534241096,0.008853237534241096,0.0039037063032811223,0.010805090685881657,0.004271512935493174,0.007325996001325122,0.05018915284369136,0.013450316196696501,0.2006763671469302
YDUQ3,2018-02-02,Comunicado ao Mercado,Apresentação Planejamento Acadêmico,0.02303030335062013,0.0047658649418129365,0.0047658649418129365,0.012843213919938189,0.0064216069599690945,0.0262026623892826,0.008734220796427534,-0.02237333442230676,0.014305927218038764,0.3943293111149237
ITUB4,2018-02-05,Comunicado ao Mercado,"Divulgação dos resultados do quarto trimestre e do ano de 2017, de acordo com o padrão contábil internacional - IFRS",0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
ITUB4,2018-02-05,Fato Relevante,1) Pagamento de dividendos por conta do dividendo obrigatório do exercício de 2017 e dividendos complementares||2) Pagamento de juros sobre o capital próprio complementares do exercício de 2017.,0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
ITUB4,2018-02-05,Fato Relevante,Projeções,0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
OIBR3,2018-02-05,Comunicado ao Mercado,Publicação da decisão que homologou o Plano de Recuperação Judicial,0.04706153449273132,-0.021959559559166054,0.021959559559166054,-0.07112696179759558,0.03556348089879779,-0.08467395710199063,0.02822465236733021,0.0367263987379972,0.029830053722198057,-1.0686935212459832
SBSP3,2018-02-05,Comunicado ao Mercado,Contribuição à Nota Técnica 0001/2018,0.013254288531858107,-0.010868102535991804,0.010868102535991804,-0.015205745966018158,0.007602872983009079,-0.030285211982942897,0.010095070660980966,0.004648336570009216,0.012495622104413387,-0.8112156348285036
PRIO3,2018-02-05,Comunicado ao Mercado,Divulgação de Dados Operacionais de Janeiro de 2018,0.018818294036982146,-0.021835414187480154,0.021835414187480154,-0.08509040653417792,0.04254520326708896,-0.11061663530446877,0.036872211768156256,-0.0936554375824458,0.02745120655797956,-3.1973144513521663
ITUB4,2018-02-05,Comunicado ao Mercado,Apresentação Institucional 4T17 - Informações Institucionais,0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
ITUB4,2018-02-05,Comunicado ao Mercado,Gerenciamento de Riscos - Pilar 3,0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
ITUB4,2018-02-05,Comunicado ao Mercado,Resultados do 4º trimestre de 2017 (Sumário),0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
ITUB4,2018-02-05,Comunicado ao Mercado,Informações consolidadas dos exercícios findos em 31 de dezembro de 2017 e 2016.,0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
ITUB4,2018-02-05,Comunicado ao Mercado,Negociação das Próprias Ações para Tesouraria - Janeiro/2018,0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
SUZB3,2018-02-05,Fato Relevante,Aquisição de terras e florestas no Estado de São Paulo,0.01203733301297374,0.00290796889827866,0.00290796889827866,-0.010312512153226698,0.00806422497489201,0.004382709354487736,0.010274557152499484,-0.03322738420159434,0.01355749798589354,-0.605785954974908
BBDC4,2018-02-05,Fato Relevante,Alteração no Conselho de Administração do Bradesco,0.006288672251001947,0.0175998077764854,0.0175998077764854,0.010586214825089417,0.01230670036394069,0.001342875694360316,0.011285579952870162,0.015006182922731162,0.0066273102209018836,1.1903282586758503
PETR4,2018-02-05,Comunicado ao Mercado,Alienação de 100% da participação acionária na BSBios: Início de fase não vinculante,0.013296777411516534,-0.014071408615716617,0.014071408615716617,0.0010172940635215441,0.01458005564747739,-0.004610276306508298,0.011595893888328207,-0.03575687823622642,0.01098904726578379,0.05409848631096698
BBDC4,2018-02-05,Fato Relevante,Alteração na Presidência da Diretoria do Bradesco,0.006288672251001947,0.0175998077764854,0.0175998077764854,0.010586214825089417,0.01230670036394069,0.001342875694360316,0.011285579952870162,0.015006182922731162,0.0066273102209018836,1.1903282586758503
ITUB4,2018-02-05,Comunicado ao Mercado,Teleconferência sobre os Resultados do 4º Trimestre de 2017,0.006448629912455433,-0.006013942532436808,0.006013942532436808,0.0021679505570147972,0.007097917810944206,0.00901814481536281,0.007015343293412142,0.023935533344259276,0.008854264128190029,0.23772065709359474
BBSE3,2018-02-06,Fato Relevante,Assinatura de Termo de Entendimentos para reestruturação da parceria com a MAPFRE (Português e Inglês),0.009626001080691142,0.007475980313774094,0.007475980313774094,-0.00559678978031075,0.01027437520392947,-0.005995064945166247,0.006982341857571478,-0.013984070703200041,0.009064073578329083,-0.41112898007789855
OIBR3,2018-02-06,Comunicado ao Mercado,Decisão sobre Assembleia Geral Extraordinária,0.047067199678071,-0.049358179407640285,0.049358179407640285,0.013904499955633337,0.05631042938545695,-0.008029652542654864,0.04485167042306737,0.11508208658704258,0.03563307423372052,0.2088921005474047
BBAS3,2018-02-06,Comunicado ao Mercado,Termo de Entendimentos com o Grupo Mapfre,0.010582221892440173,0.005225137599969135,0.005225137599969135,0.02845810692096806,0.01422905346048403,0.04051038386600578,0.013503461288668592,0.006214792097838229,0.008450236957349647,1.9015780039467831
PETR4,2018-02-06,Fato Relevante,Venda da Refinaria de Pasadena: Divulgação de Oportunidade - Teaser,0.012992831357070125,0.016069211565381866,0.016069211565381866,0.004825860368363539,0.013656281381200097,-0.00968823489155814,0.013942219340773956,-0.024285096480977066,0.009403919935290134,0.2626370263531814
BBAS3,2018-02-06,Comunicado ao Mercado,Período de Silêncio - 4T17,0.010582221892440173,0.005225137599969135,0.005225137599969135,0.02845810692096806,0.01422905346048403,0.04051038386600578,0.013503461288668592,0.006214792097838229,0.008450236957349647,1.9015780039467831
SUZB3,2018-02-06,Fato Relevante,Acquisition of lands and forests in São Paulo State,0.012039846543368248,-0.0132290779160598,0.0132290779160598,-0.008666701859357345,0.008895726986381127,-0.005724766301423843,0.006911129843565252,-0.03917278981389545,0.013588004035336715,-0.5090001465715691
VALE3,2018-02-06,Comunicado ao Mercado,Vale informa detalhes das conferências telefônicas e webcasts sobre o desempenho no 4T17,0.01376185802624938,0.026553453686896614,0.026553453686896614,0.019850414888269115,0.016628246242762056,0.03218458676742391,0.015196888121559636,0.09362992857276127,0.01783933436166938,1.0199467942547091
RAIL3,2018-02-06,Comunicado ao Mercado,Correção aquisição de participação acionária relevante,0.020407117599178022,-0.014524136781235191,0.014524136781235191,-0.02034239445826444,0.01017119722913222,-0.00904619821893797,0.01054619689919697,-0.044267419942431135,0.008370689027273536,-0.7048641238579334
ITSA4,2018-02-06,Comunicado ao Mercado,Negociação das Próprias Ações para Tesouraria - Janeiro de 2018,0.006918430718861073,0.010435745676520315,0.010435745676520315,0.0048270142963473435,0.008022238528346643,0.0032067275326310464,0.005888254606803194,0.004958107834393134,0.007560275411452985,0.49335097517512005
ITSA4,2018-02-06,Comunicado ao Mercado,Convite Teleconferência sobre os resultados do exercício de 2017,0.006918430718861073,0.010435745676520315,0.010435745676520315,0.0048270142963473435,0.008022238528346643,0.0032067275326310464,0.005888254606803194,0.004958107834393134,0.007560275411452985,0.49335097517512005
HYPE3,2018-02-07,Comunicado ao Mercado,Alteração da Denominação Social da Companhia,0.011098999329125881,0.011973551167493638,0.011973551167493638,0.0042330111061757835,0.009857045614405747,-0.018811345706427618,0.014252816013804964,0.014974610203848118,0.009726117407682389,0.2696811459534162
OIBR3,2018-02-07,Comunicado ao Mercado,Esclarecimentos sobre Reapresentação de Comunicado,0.04706683524247113,0.06346626941024128,0.06346626941024128,0.09417583072275432,0.04708791536137716,0.04503874806876028,0.04777097112558278,0.18519895627205274,0.03086649271200879,1.4148469550773157
OIBR3,2018-02-07,Fato Relevante,Esclarecimento sobre Assembleia Geral Extraordinária convocada pelo acionista Bratel S.À.R.L.,0.04706683524247113,0.06346626941024128,0.06346626941024128,0.09417583072275432,0.04708791536137716,0.04503874806876028,0.04777097112558278,0.18519895627205274,0.03086649271200879,1.4148469550773157
SUZB3,2018-02-07,Comunicado ao Mercado,Apresentação de Resultados 4T17,0.012310101087684861,0.004415663256517172,0.004415663256517172,-0.03976109880718533,0.024296212660109832,-0.05341962702720514,0.020750317846746493,0.023319240737496586,0.019743319650487756,-2.2839245911730113
PETR4,2018-02-07,Comunicado ao Mercado,Aprovação pelo CADE da alienação da PetroquímicaSuape e da Citepe,0.012847235454714447,-0.011567554446876602,0.011567554446876602,-0.013567590868221374,0.006783795434110687,0.002285790801129936,0.009806990845857561,-0.04546239589030299,0.007577065981717164,-0.7467548595260994
TOTS3,2018-02-07,Comunicado ao Mercado,Apresentação de Resultados 4T17,0.015733272958837172,-0.024900073144441412,0.024900073144441412,-0.002097788416268391,0.023851178936307216,-0.043260294793781066,0.029621621416709033,-0.01481847501489503,0.011445419200771358,-0.09428174407949766
BBDC4,2018-02-07,Fato Relevante,Aumento do capital social com reservas livres e bonificação em ações,0.006254972195032518,0.002632427941947695,0.002632427941947695,0.00984373634283495,0.004921868171417475,0.0031970124145604822,0.005496820090369806,-0.005971577689901476,0.0042765083959285626,1.1128063408113795
CVCB3,2018-02-08,Comunicado ao Mercado,4Q17 - Results Presentation - English Version,0.014255948111398738,0.005421085443245929,0.005421085443245929,-0.007649128627295004,0.009245649756893431,-0.00932982443956086,0.006723998442017573,-0.021066313610412647,0.007120945613649246,-0.37940308706677517
HYPE3,2018-02-08,Comunicado ao Mercado,Mudanca do nome de pregão,0.010988427504250647,-0.0075886255912195125,0.0075886255912195125,0.010039803279643392,0.012608527231041208,0.022124234681145886,0.01243382862119497,0.006166542638138814,0.008487490350446813,0.646062685317676
SUZB3,2018-02-08,Comunicado ao Mercado,Apresentação Institucional Renda Fixa - 4T17,0.01238084696554309,-0.04438641230510029,0.04438641230510029,-0.03907492630806732,0.024848949151066634,-0.034869714852889235,0.017967703252437118,0.05207703339560149,0.024680324142597566,-2.2316845885985006
KLBN11,2018-02-08,Comunicado ao Mercado,Nomeação Diretor Financeiro e de Relações com Investidores,0.014907787721744475,-0.016748778331081925,0.016748778331081925,-0.024423621022596986,0.012211810511298493,0.016533028665660053,0.021793423570284676,-0.05102630470543806,0.009863941371058572,-1.1584621654505114
USIM5,2018-02-08,Fato Relevante,Comunicado Ternium/Nippon,0.02967059685565265,0.012185170424519692,0.012185170424519692,0.020885258565292275,0.010442629282646138,0.04426782851684567,0.014755942838948558,-0.027970020449814427,0.011623422930066497,0.4977354527176985
