Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download
2019-06-07,2019,CCRO3,CCR S.A.,18821,Fato Relevante,,,Quinta Alteração do Acordo de Acionistas CCR RodoAnel,018821IPE070620190104362310-94,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694822&numSequencia=221201&numVersao=1
2019-06-07,2019,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Caducidade Chesf,002437IPE070620190104362311-57,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694920&numSequencia=221283&numVersao=1
2019-06-07,2019,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Negociação das Próprias Ações para Tesouraria Maio/2019,019348IPE070620190104362310-88,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694808&numSequencia=221190&numVersao=1
2019-06-07,2019,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Vale informa sobre barragens de rejeitos,004170IPE070620190104362314-03,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694952&numSequencia=221309&numVersao=1
2019-06-07,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Petrobras informa sobre a oferta pública secundária de ações da BR Distribuidora,009512IPE070620190104362311-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694841&numSequencia=221215&numVersao=1
2019-06-08,2019,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Detalhamento da Divulgação sobre Barragens de Rejeitos,004170IPE070620190204365213-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694954&numSequencia=221311&numVersao=2
2019-06-08,2019,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Divulgação de Barragens de Rejeitos,004170IPE070620190204365213-89,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694953&numSequencia=221310&numVersao=2
2019-06-09,2019,HAPV3,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,24392,Fato Relevante,,,Aquisição de empresas que compõem o Grupo América,024392IPE090620190104362510-57,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694955&numSequencia=221312&numVersao=1
2019-06-10,2019,ITSA4,ITAUSA S.A.,7617,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Término do prazo para exercício do direito de retirada e efetivação da incorporação de ações da Itautec,007617IPE100620190104362609-55,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695224&numSequencia=221557&numVersao=1
2019-06-10,2019,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Acordo Eletropaulo,002437IPE100620190104362610-89,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695305&numSequencia=221634&numVersao=1
2019-06-10,2019,BBDC4,BANCO BRADESCO S.A.,906,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,alienação da participação minoritária detida na NCR Brasil,000906IPE100620190104362611-07,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695325&numSequencia=221654&numVersao=1
2019-06-10,2019,EQTL3,EQUATORIAL ENERGIA S/A,20010,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,London Conference Presentation,020010IPE100620190104362605-94,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694990&numSequencia=221342&numVersao=1
2019-06-10,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras recebe R$ 265 milhões em decorrência de acordo de leniência da Braskem,009512IPE100620190104362611-77,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695431&numSequencia=221752&numVersao=1
2019-06-10,2019,ITSA4,ITAUSA S.A.,7617,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Período de Dissidência - Atendimento ao Ofício nº 402/2019-SLS/GLSE,007617IPE100620190104362609-90,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695229&numSequencia=221562&numVersao=1
2019-06-10,2019,HAPV3,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,24392,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Aquisição do Grupo América,024392IPE100620190104362612-56,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695457&numSequencia=221777&numVersao=1
2019-06-10,2019,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado ao Mercado - Aprovada a dissolução da BBTur,001023IPE100620190104362610-85,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695295&numSequencia=221625&numVersao=1
2019-06-10,2019,PRIO3,PETRO RIO S.A.,22187,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Dados Operacionais - Maio 2019,022187IPE100620190104362605-54,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694974&numSequencia=221330&numVersao=1
2019-06-10,2019,MRFG3,MARFRIG GLOBAL FOODS SA,20788,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Iowa - Aprovação do Orgão Regulador - Conclusão da Operação,020788IPE100620190204362608-67,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695128&numSequencia=221464&numVersao=2
2019-06-10,2019,HAPV3,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,24392,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Direito de recesso,024392IPE100620190104362612-51,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695456&numSequencia=221776&numVersao=1
2019-06-10,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Comunicado ao Mercado referente à Oferta Pública de Distribuição Secundária de Ações Ordinárias de Emissão da Petróleo Brasileiro S.A. - Petrobras,009512IPE100620190104362604-97,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=694964&numSequencia=221321&numVersao=1
2019-06-11,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Petrobras e CADE assinam Termo de Compromisso de Cessação para o mercado de refino,009512IPE110620190104362709-45,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695559&numSequencia=221874&numVersao=1
2019-06-11,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras divulga início de fase não vinculante para venda de campos terrestres no Espírito Santo,009512IPE110620190104362711-58,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695646&numSequencia=221952&numVersao=1
2019-06-11,2019,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aprovação do Projeto de Lei 20/2019 - Santo André,014443IPE110620190104362712-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695654&numSequencia=221959&numVersao=1
2019-06-11,2019,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Ferias Coletiva na unidade de Barretos,020931IPE110620190104362710-78,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695584&numSequencia=221893&numVersao=1
2019-06-11,2019,B3SA3,"B3 S.A. - BRASIL, BOLSA, BALCÃO",21610,Fato Relevante,,,Conclusão da aquisição do Portal de Documentos,021610IPE110620190104362705-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695496&numSequencia=221814&numVersao=1
2019-06-11,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras informa sobre extensão de prazo no processo de venda da Breitener Energética S.A.,009512IPE110620190104362711-64,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695647&numSequencia=221953&numVersao=1
2019-06-11,2019,BPAC11,BANCO BTG PACTUAL S/A,22616,Fato Relevante,,,Precificação de Oferta Subsequente ICVM 476,022616IPE110620190104362713-13,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695661&numSequencia=221966&numVersao=1
2019-06-11,2019,CSAN3,COSAN LOGÍSTICA S.A.,23485,Fato Relevante,,,Mudança no Conselho de Administração,023485IPE110620190104362706-51,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695641&numSequencia=221947&numVersao=1
2019-06-11,2019,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Audiência NYSE,004820IPE110620190104362711-17,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695626&numSequencia=221935&numVersao=1
2019-06-12,2019,OIBR3,OI S.A. - EM RECUPERAÇÃO JUDICIAL,11312,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia Divulgada na Mídia,011312IPE120620190104362812-04,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695923&numSequencia=222213&numVersao=1
2019-06-12,2019,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Empréstimo Compulsório,002437IPE120620190104362811-80,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695921&numSequencia=222211&numVersao=1
2019-06-12,2019,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Embraer exibe no Paris Air Show o avião multimissão KC-390 que futuramente será entregue à Força Aérea Brasileira,020087IPE120620190104362805-53,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695691&numSequencia=221988&numVersao=1
2019-06-12,2019,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,GOL anuncia voos para Cabo Frio (RJ),019569IPE120620190104362804-69,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695666&numSequencia=221971&numVersao=1
2019-06-12,2019,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Rating,002437IPE120620190104362811-44,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695914&numSequencia=222205&numVersao=1
2019-06-12,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras aprova mudanças na periodicidade de reajustes nos preços de óleo diesel e gasolina,009512IPE120620190104362812-07,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695925&numSequencia=222215&numVersao=1
2019-06-13,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE130620190104362913-59,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696081&numSequencia=222368&numVersao=1
2019-06-13,2019,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Fato Relevante,,,Aprovação 24ª emissão de debêntures simples,014443IPE130620190104362911-85,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696068&numSequencia=222355&numVersao=1
2019-06-13,2019,CPFE3,CPFL ENERGIA SA,18660,Fato Relevante,,,Precificação da Oferta Pública de Distribuição Primária,018660IPE120620190204362814-13,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695933&numSequencia=222222&numVersao=2
2019-06-13,2019,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Telas Ciclo APIMEC 2019 - ITAÚ UNIBANCO HOLDING S.A. - Brasília/DF,019348IPE130620190104362910-82,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696029&numSequencia=222317&numVersao=1
2019-06-13,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras recebe propostas finais para o desinvestimento dos Polos Enchova e Pampo,009512IPE130620190104362905-12,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695936&numSequencia=222225&numVersao=1
2019-06-13,2019,BRKM5,BRASKEM S.A.,4820,Fato Relevante,,,Desbloqueio de distribuição de dividendos,004820IPE130620190104362905-23,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695940&numSequencia=222229&numVersao=1
2019-06-13,2019,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Reabertura China,020931IPE130620190104362910-72,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696021&numSequencia=222310&numVersao=1
2019-06-13,2019,MRFG3,MARFRIG GLOBAL FOODS SA,20788,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Retomada das Exportações para China,020788IPE130620190104362908-56,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695991&numSequencia=222280&numVersao=1
2019-06-13,2019,MGLU3,MAGAZINE LUIZA SA,22470,Fato Relevante,,,Operação Netshoes (novo aditivo),022470IPE130620190204362813-48,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696015&numSequencia=222304&numVersao=2
2019-06-13,2019,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Fato Relevante,,,Fechamento da operação para a aquisição de participação acionária em transportadora de gás,017329IPE130620190104362910-44,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696013&numSequencia=222302&numVersao=1
2019-06-13,2019,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,022616IPE130620190104362913-43,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696080&numSequencia=222367&numVersao=1
2019-06-13,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Petrobras conclui a venda da TAG,009512IPE130620190104362910-36,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696003&numSequencia=222292&numVersao=1
2019-06-13,2019,GGBR4,GERDAU S.A.,3980,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,003980IPE130620190104362904-77,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=695942&numSequencia=222231&numVersao=1
2019-06-14,2019,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Nomeação de Conselheiros e eleição de membro do Corem,001023IPE140620190104363011-23,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696234&numSequencia=222510&numVersao=1
2019-06-14,2019,MGLU3,MAGAZINE LUIZA SA,22470,Fato Relevante,,,Operação Netshoes (Resultado Assembleia),022470IPE140620190104363007-43,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696153&numSequencia=222436&numVersao=1
2019-06-14,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE140620190104363013-27,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696291&numSequencia=222563&numVersao=1
2019-06-14,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Outros comunicados não considerados fatos relevantes,009512IPE140620190104363013-16,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696290&numSequencia=222562&numVersao=1
2019-06-14,2019,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras retoma processo de desinvestimento no setor de fertilizantes,009512IPE140620190104363011-36,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696263&numSequencia=222537&numVersao=1
2019-06-14,2019,MGLU3,MAGAZINE LUIZA SA,22470,Fato Relevante,,,Operação Netshoes (Fechamento da Operação),022470IPE140620190104363011-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696261&numSequencia=222535&numVersao=1
2019-06-14,2019,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação de Resultados 1T19,014443IPE140620190104363011-83,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696274&numSequencia=222548&numVersao=1
2019-06-17,2019,TOTS3,TOTVS S.A,19992,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aprovação CADE Joint Venture VTEX,019992IPE170620190104363305-03,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696301&numSequencia=222573&numVersao=1
2019-06-17,2019,CCRO3,CCR S.A.,18821,Fato Relevante,,,Notificação da Câmara de Arbitragem do Mercado,018821IPE170620190104363311-81,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696438&numSequencia=222701&numVersao=1
2019-06-17,2019,VALE3,VALE S.A.,4170,Fato Relevante,,,Vale informa sobre Onça Puma,004170IPE170620190104363311-14,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=696427&numSequencia=222690&numVersao=1
